instant_x,dteday,season,yr_x,mnth_x,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,dteday_numeric,instant_y,yr_y,mnth_y,hr,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y
365,2011-12-31,1,0,5,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,364,8628.0,0.0,12.0,6.0,0.0,6.0,0.0,2.0,0.4,0.4091,0.71,0.0896,1.0,5.0,6.0
365,2011-12-31,1,0,5,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,364,8629.0,0.0,12.0,7.0,0.0,6.0,0.0,3.0,0.38,0.3939,0.76,0.0,6.0,13.0,19.0
365,2011-12-31,1,0,5,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,364,8630.0,0.0,12.0,8.0,0.0,6.0,0.0,1.0,0.34,0.3333,0.81,0.1343,7.0,42.0,49.0
365,2011-12-31,1,0,5,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,364,8631.0,0.0,12.0,9.0,0.0,6.0,0.0,1.0,0.38,0.3939,0.76,0.0,18.0,72.0,90.0
365,2011-12-31,1,0,5,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,364,8632.0,0.0,12.0,10.0,0.0,6.0,0.0,1.0,0.4,0.4091,0.76,0.1642,20.0,108.0,128.0
365,2011-12-31,1,0,5,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,364,8633.0,0.0,12.0,11.0,0.0,6.0,0.0,1.0,0.42,0.4242,0.71,0.1642,65.0,152.0,217.0
365,2011-12-31,1,0,5,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,364,8634.0,0.0,12.0,12.0,0.0,6.0,0.0,1.0,0.52,0.5,0.39,0.2985,93.0,180.0,273.0
365,2011-12-31,1,0,5,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,364,8635.0,0.0,12.0,13.0,0.0,6.0,0.0,1.0,0.5,0.4848,0.42,0.4925,108.0,205.0,313.0
365,2011-12-31,1,0,5,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,364,8636.0,0.0,12.0,14.0,0.0,6.0,0.0,1.0,0.46,0.4545,0.51,0.3284,115.0,185.0,300.0
365,2011-12-31,1,0,5,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,364,8637.0,0.0,12.0,15.0,0.0,6.0,0.0,1.0,0.46,0.4545,0.47,0.4925,89.0,164.0,253.0
365,2011-12-31,1,0,5,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,364,8638.0,0.0,12.0,16.0,0.0,6.0,0.0,1.0,0.44,0.4394,0.51,0.3881,52.0,143.0,195.0
365,2011-12-31,1,0,5,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,364,8639.0,0.0,12.0,17.0,0.0,6.0,0.0,1.0,0.42,0.4242,0.54,0.194,28.0,101.0,129.0
365,2011-12-31,1,0,5,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,364,8640.0,0.0,12.0,18.0,0.0,6.0,0.0,1.0,0.42,0.4242,0.54,0.1343,13.0,80.0,93.0
365,2011-12-31,1,0,5,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,364,8641.0,0.0,12.0,19.0,0.0,6.0,0.0,1.0,0.42,0.4242,0.54,0.2239,19.0,73.0,92.0
365,2011-12-31,1,0,5,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,364,8642.0,0.0,12.0,20.0,0.0,6.0,0.0,1.0,0.42,0.4242,0.54,0.2239,8.0,63.0,71.0
365,2011-12-31,1,0,5,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,364,8643.0,0.0,12.0,21.0,0.0,6.0,0.0,1.0,0.4,0.4091,0.58,0.194,2.0,50.0,52.0
365,2011-12-31,1,0,5,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,364,8644.0,0.0,12.0,22.0,0.0,6.0,0.0,1.0,0.38,0.3939,0.62,0.1343,2.0,36.0,38.0
365,2011-12-31,1,0,5,0,0,0,2,0.5,0.5,0.6,0.1,200,800,1000,364,8645.0,0.0,12.0,23.0,0.0,6.0,0.0,1.0,0.36,0.3788,0.66,0.0,4.0,27.0,31.0
366,2012-01-01,2,1,6,1,1,1,3,0.5,0.5,0.6,0.1,200,800,1000,365,,,,,,,,,,,,,,,
367,2012-01-02,3,0,7,0,2,0,1,0.5,0.5,0.6,0.1,200,800,1000,366,,,,,,,,,,,,,,,
368,2012-01-03,4,1,8,1,3,1,2,0.5,0.5,0.6,0.1,200,800,1000,367,,,,,,,,,,,,,,,
369,2012-01-04,1,0,9,0,4,0,3,0.5,0.5,0.6,0.1,200,800,1000,368,8717.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.08,0.0606,0.42,0.3284,0.0,9.0,9.0
369,2012-01-04,1,0,9,0,4,0,3,0.5,0.5,0.6,0.1,200,800,1000,368,8718.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.04,0.0303,0.38,0.2985,0.0,3.0,3.0
369,2012-01-04,1,0,9,0,4,0,3,0.5,0.5,0.6,0.1,200,800,1000,368,8719.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,0.02,0.0152,0.34,0.2836,0.0,1.0,1.0
369,2012-01-04,1,0,9,0,4,0,3,0.5,0.5,0.6,0.1,200,800,1000,368,8720.0,1.0,1.0,3.0,0.0,3.0,1.0,1.0,0.02,0.0152,0.34,0.2836,0.0,1.0,1.0
369,2012-01-04,1,0,9,0,4,0,3,0.5,0.5,0.6,0.1,200,800,1000,368,8721.0,1.0,1.0,4.0,0.0,3.0,1.0,1.0,0.02,0.0455,0.41,0.194,0.0,2.0,2.0
369,2012-01-04,1,0,9,0,4,0,3,0.5,0.5,0.6,0.1,200,800,1000,368,8722.0,1.0,1.0,5.0,0.0,3.0,1.0,1.0,0.02,0.0455,0.41,0.194,0.0,14.0,14.0
369,2012-01-04,1,0,9,0,4,0,3,0.5,0.5,0.6,0.1,200,800,1000,368,8723.0,1.0,1.0,6.0,0.0,3.0,1.0,1.0,0.02,0.0455,0.41,0.1642,0.0,59.0,59.0
369,2012-01-04,1,0,9,0,4,0,3,0.5,0.5,0.6,0.1,200,800,1000,368,8724.0,1.0,1.0,7.0,0.0,3.0,1.0,1.0,0.02,0.0455,0.44,0.194,1.0,151.0,152.0
369,2012-01-04,1,0,9,0,4,0,3,0.5,0.5,0.6,0.1,200,800,1000,368,8725.0,1.0,1.0,8.0,0.0,3.0,1.0,1.0,0.02,0.0606,0.44,0.1343,5.0,310.0,315.0
369,2012-01-04,1,0,9,0,4,0,3,0.5,0.5,0.6,0.1,200,800,1000,368,8726.0,1.0,1.0,9.0,0.0,3.0,1.0,1.0,0.04,0.0606,0.45,0.1343,7.0,173.0,180.0
369,2012-01-04,1,0,9,0,4,0,3,0.5,0.5,0.6,0.1,200,800,1000,368,8727.0,1.0,1.0,10.0,0.0,3.0,1.0,1.0,0.06,0.1061,0.45,0.0,7.0,57.0,64.0
369,2012-01-04,1,0,9,0,4,0,3,0.5,0.5,0.6,0.1,200,800,1000,368,8728.0,1.0,1.0,11.0,0.0,3.0,1.0,2.0,0.08,0.1212,0.42,0.0896,6.0,40.0,46.0
369,2012-01-04,1,0,9,0,4,0,3,0.5,0.5,0.6,0.1,200,800,1000,368,8729.0,1.0,1.0,12.0,0.0,3.0,1.0,2.0,0.1,0.1061,0.46,0.194,9.0,75.0,84.0
369,2012-01-04,1,0,9,0,4,0,3,0.5,0.5,0.6,0.1,200,800,1000,368,8730.0,1.0,1.0,13.0,0.0,3.0,1.0,2.0,0.14,0.1212,0.43,0.2537,9.0,82.0,91.0
369,2012-01-04,1,0,9,0,4,0,3,0.5,0.5,0.6,0.1,200,800,1000,368,8731.0,1.0,1.0,14.0,0.0,3.0,1.0,2.0,0.14,0.1212,0.46,0.2537,6.0,69.0,75.0
369,2012-01-04,1,0,9,0,4,0,3,0.5,0.5,0.6,0.1,200,800,1000,368,8732.0,1.0,1.0,15.0,0.0,3.0,1.0,2.0,0.18,0.1515,0.37,0.3284,9.0,81.0,90.0
369,2012-01-04,1,0,9,0,4,0,3,0.5,0.5,0.6,0.1,200,800,1000,368,8733.0,1.0,1.0,16.0,0.0,3.0,1.0,2.0,0.18,0.1667,0.4,0.2836,8.0,123.0,131.0
369,2012-01-04,1,0,9,0,4,0,3,0.5,0.5,0.6,0.1,200,800,1000,368,8734.0,1.0,1.0,17.0,0.0,3.0,1.0,2.0,0.2,0.197,0.4,0.194,9.0,272.0,281.0
369,2012-01-04,1,0,9,0,4,0,3,0.5,0.5,0.6,0.1,200,800,1000,368,8735.0,1.0,1.0,18.0,0.0,3.0,1.0,2.0,0.2,0.2121,0.37,0.1343,9.0,280.0,289.0
369,2012-01-04,1,0,9,0,4,0,3,0.5,0.5,0.6,0.1,200,800,1000,368,8736.0,1.0,1.0,19.0,0.0,3.0,1.0,2.0,0.2,0.2273,0.4,0.1045,2.0,182.0,184.0
369,2012-01-04,1,0,9,0,4,0,3,0.5,0.5,0.6,0.1,200,800,1000,368,8737.0,1.0,1.0,20.0,0.0,3.0,1.0,2.0,0.2,0.197,0.4,0.194,2.0,121.0,123.0
369,2012-01-04,1,0,9,0,4,0,3,0.5,0.5,0.6,0.1,200,800,1000,368,8738.0,1.0,1.0,21.0,0.0,3.0,1.0,2.0,0.2,0.2576,0.44,0.0,2.0,88.0,90.0
369,2012-01-04,1,0,9,0,4,0,3,0.5,0.5,0.6,0.1,200,800,1000,368,8739.0,1.0,1.0,22.0,0.0,3.0,1.0,2.0,0.2,0.2273,0.47,0.0896,4.0,48.0,52.0
369,2012-01-04,1,0,9,0,4,0,3,0.5,0.5,0.6,0.1,200,800,1000,368,8740.0,1.0,1.0,23.0,0.0,3.0,1.0,2.0,0.2,0.2273,0.44,0.1045,0.0,32.0,32.0
370,2012-01-05,2,1,10,1,5,1,1,0.5,0.5,0.6,0.1,200,800,1000,369,,,,,,,,,,,,,,,
371,2012-01-06,3,0,11,0,6,0,2,0.5,0.5,0.6,0.1,200,800,1000,370,,,,,,,,,,,,,,,
372,2012-01-07,4,1,12,1,0,1,3,0.5,0.5,0.6,0.1,200,800,1000,371,,,,,,,,,,,,,,,
373,2012-01-08,1,0,1,0,1,0,1,0.5,0.5,0.6,0.1,200,800,1000,372,8813.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.38,0.3939,0.4,0.2836,14.0,77.0,91.0
373,2012-01-08,1,0,1,0,1,0,1,0.5,0.5,0.6,0.1,200,800,1000,372,8814.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.34,0.3333,0.42,0.194,10.0,62.0,72.0
373,2012-01-08,1,0,1,0,1,0,1,0.5,0.5,0.6,0.1,200,800,1000,372,8815.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.36,0.3333,0.37,0.2836,10.0,57.0,67.0
373,2012-01-08,1,0,1,0,1,0,1,0.5,0.5,0.6,0.1,200,800,1000,372,8816.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.34,0.3333,0.42,0.1343,6.0,26.0,32.0
373,2012-01-08,1,0,1,0,1,0,1,0.5,0.5,0.6,0.1,200,800,1000,372,8817.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.32,0.303,0.49,0.2537,2.0,4.0,6.0
373,2012-01-08,1,0,1,0,1,0,1,0.5,0.5,0.6,0.1,200,800,1000,372,8818.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,0.32,0.3333,0.49,0.1045,0.0,2.0,2.0
373,2012-01-08,1,0,1,0,1,0,1,0.5,0.5,0.6,0.1,200,800,1000,372,8819.0,1.0,1.0,6.0,0.0,0.0,0.0,2.0,0.3,0.3333,0.52,0.0,0.0,2.0,2.0
373,2012-01-08,1,0,1,0,1,0,1,0.5,0.5,0.6,0.1,200,800,1000,372,8820.0,1.0,1.0,7.0,0.0,0.0,0.0,2.0,0.3,0.3333,0.52,0.0,1.0,23.0,24.0
373,2012-01-08,1,0,1,0,1,0,1,0.5,0.5,0.6,0.1,200,800,1000,372,8821.0,1.0,1.0,8.0,0.0,0.0,0.0,1.0,0.3,0.303,0.52,0.1343,4.0,53.0,57.0
373,2012-01-08,1,0,1,0,1,0,1,0.5,0.5,0.6,0.1,200,800,1000,372,8822.0,1.0,1.0,9.0,0.0,0.0,0.0,1.0,0.32,0.3333,0.53,0.1343,23.0,102.0,125.0
373,2012-01-08,1,0,1,0,1,0,1,0.5,0.5,0.6,0.1,200,800,1000,372,8823.0,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.34,0.3333,0.49,0.1642,27.0,181.0,208.0
373,2012-01-08,1,0,1,0,1,0,1,0.5,0.5,0.6,0.1,200,800,1000,372,8824.0,1.0,1.0,11.0,0.0,0.0,0.0,1.0,0.36,0.3485,0.46,0.2239,55.0,201.0,256.0
373,2012-01-08,1,0,1,0,1,0,1,0.5,0.5,0.6,0.1,200,800,1000,372,8825.0,1.0,1.0,12.0,0.0,0.0,0.0,1.0,0.38,0.3939,0.43,0.2239,78.0,273.0,351.0
373,2012-01-08,1,0,1,0,1,0,1,0.5,0.5,0.6,0.1,200,800,1000,372,8826.0,1.0,1.0,13.0,0.0,0.0,0.0,1.0,0.4,0.4091,0.37,0.2985,77.0,266.0,343.0
373,2012-01-08,1,0,1,0,1,0,1,0.5,0.5,0.6,0.1,200,800,1000,372,8827.0,1.0,1.0,14.0,0.0,0.0,0.0,1.0,0.4,0.4091,0.4,0.194,75.0,253.0,328.0
373,2012-01-08,1,0,1,0,1,0,1,0.5,0.5,0.6,0.1,200,800,1000,372,8828.0,1.0,1.0,15.0,0.0,0.0,0.0,1.0,0.4,0.4091,0.37,0.2836,89.0,241.0,330.0
373,2012-01-08,1,0,1,0,1,0,1,0.5,0.5,0.6,0.1,200,800,1000,372,8829.0,1.0,1.0,16.0,0.0,0.0,0.0,1.0,0.4,0.4091,0.37,0.2985,58.0,256.0,314.0
373,2012-01-08,1,0,1,0,1,0,1,0.5,0.5,0.6,0.1,200,800,1000,372,8830.0,1.0,1.0,17.0,0.0,0.0,0.0,1.0,0.38,0.3939,0.4,0.2239,22.0,197.0,219.0
373,2012-01-08,1,0,1,0,1,0,1,0.5,0.5,0.6,0.1,200,800,1000,372,8831.0,1.0,1.0,18.0,0.0,0.0,0.0,1.0,0.34,0.3182,0.46,0.2239,19.0,162.0,181.0
373,2012-01-08,1,0,1,0,1,0,1,0.5,0.5,0.6,0.1,200,800,1000,372,8832.0,1.0,1.0,19.0,0.0,0.0,0.0,1.0,0.32,0.3182,0.49,0.194,8.0,104.0,112.0
373,2012-01-08,1,0,1,0,1,0,1,0.5,0.5,0.6,0.1,200,800,1000,372,8833.0,1.0,1.0,20.0,0.0,0.0,0.0,1.0,0.3,0.303,0.52,0.1642,7.0,119.0,126.0
373,2012-01-08,1,0,1,0,1,0,1,0.5,0.5,0.6,0.1,200,800,1000,372,8834.0,1.0,1.0,21.0,0.0,0.0,0.0,1.0,0.28,0.2727,0.56,0.2239,10.0,81.0,91.0
373,2012-01-08,1,0,1,0,1,0,1,0.5,0.5,0.6,0.1,200,800,1000,372,8835.0,1.0,1.0,22.0,0.0,0.0,0.0,1.0,0.26,0.2727,0.6,0.1045,4.0,54.0,58.0
373,2012-01-08,1,0,1,0,1,0,1,0.5,0.5,0.6,0.1,200,800,1000,372,8836.0,1.0,1.0,23.0,0.0,0.0,0.0,1.0,0.26,0.2424,0.56,0.2537,0.0,30.0,30.0
374,2012-01-09,2,1,2,1,2,1,2,0.5,0.5,0.6,0.1,200,800,1000,373,,,,,,,,,,,,,,,
375,2012-01-10,3,0,3,0,3,0,3,0.5,0.5,0.6,0.1,200,800,1000,374,,,,,,,,,,,,,,,
376,2012-01-11,4,1,4,1,4,1,1,0.5,0.5,0.6,0.1,200,800,1000,375,,,,,,,,,,,,,,,
377,2012-01-12,1,0,5,0,5,0,2,0.5,0.5,0.6,0.1,200,800,1000,376,8908.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,0.34,0.3333,0.93,0.194,0.0,3.0,3.0
377,2012-01-12,1,0,5,0,5,0,2,0.5,0.5,0.6,0.1,200,800,1000,376,8909.0,1.0,1.0,1.0,0.0,4.0,1.0,3.0,0.36,0.3485,0.93,0.194,0.0,3.0,3.0
377,2012-01-12,1,0,5,0,5,0,2,0.5,0.5,0.6,0.1,200,800,1000,376,8910.0,1.0,1.0,2.0,0.0,4.0,1.0,3.0,0.36,0.3485,0.93,0.2537,1.0,1.0,2.0
377,2012-01-12,1,0,5,0,5,0,2,0.5,0.5,0.6,0.1,200,800,1000,376,8911.0,1.0,1.0,3.0,0.0,4.0,1.0,3.0,0.36,0.3485,0.93,0.2537,0.0,3.0,3.0
377,2012-01-12,1,0,5,0,5,0,2,0.5,0.5,0.6,0.1,200,800,1000,376,8912.0,1.0,1.0,4.0,0.0,4.0,1.0,3.0,0.36,0.3485,0.93,0.194,0.0,2.0,2.0
377,2012-01-12,1,0,5,0,5,0,2,0.5,0.5,0.6,0.1,200,800,1000,376,8913.0,1.0,1.0,5.0,0.0,4.0,1.0,3.0,0.34,0.3485,0.93,0.0896,0.0,16.0,16.0
377,2012-01-12,1,0,5,0,5,0,2,0.5,0.5,0.6,0.1,200,800,1000,376,8914.0,1.0,1.0,6.0,0.0,4.0,1.0,3.0,0.36,0.3485,0.93,0.1343,1.0,88.0,89.0
377,2012-01-12,1,0,5,0,5,0,2,0.5,0.5,0.6,0.1,200,800,1000,376,8915.0,1.0,1.0,7.0,0.0,4.0,1.0,2.0,0.34,0.3182,0.87,0.2836,2.0,218.0,220.0
377,2012-01-12,1,0,5,0,5,0,2,0.5,0.5,0.6,0.1,200,800,1000,376,8916.0,1.0,1.0,8.0,0.0,4.0,1.0,1.0,0.32,0.3182,0.81,0.194,11.0,497.0,508.0
377,2012-01-12,1,0,5,0,5,0,2,0.5,0.5,0.6,0.1,200,800,1000,376,8917.0,1.0,1.0,9.0,0.0,4.0,1.0,1.0,0.32,0.3333,0.81,0.1045,10.0,220.0,230.0
377,2012-01-12,1,0,5,0,5,0,2,0.5,0.5,0.6,0.1,200,800,1000,376,8918.0,1.0,1.0,10.0,0.0,4.0,1.0,1.0,0.34,0.3485,0.81,0.1045,6.0,84.0,90.0
377,2012-01-12,1,0,5,0,5,0,2,0.5,0.5,0.6,0.1,200,800,1000,376,8919.0,1.0,1.0,11.0,0.0,4.0,1.0,2.0,0.34,0.3485,0.81,0.1045,18.0,101.0,119.0
377,2012-01-12,1,0,5,0,5,0,2,0.5,0.5,0.6,0.1,200,800,1000,376,8920.0,1.0,1.0,12.0,0.0,4.0,1.0,2.0,0.34,0.3485,0.81,0.1045,14.0,130.0,144.0
377,2012-01-12,1,0,5,0,5,0,2,0.5,0.5,0.6,0.1,200,800,1000,376,8921.0,1.0,1.0,13.0,0.0,4.0,1.0,1.0,0.42,0.4242,0.77,0.1642,13.0,170.0,183.0
377,2012-01-12,1,0,5,0,5,0,2,0.5,0.5,0.6,0.1,200,800,1000,376,8922.0,1.0,1.0,14.0,0.0,4.0,1.0,1.0,0.42,0.4242,0.77,0.1642,24.0,132.0,156.0
377,2012-01-12,1,0,5,0,5,0,2,0.5,0.5,0.6,0.1,200,800,1000,376,8923.0,1.0,1.0,15.0,0.0,4.0,1.0,1.0,0.44,0.4394,0.72,0.1343,32.0,156.0,188.0
377,2012-01-12,1,0,5,0,5,0,2,0.5,0.5,0.6,0.1,200,800,1000,376,8924.0,1.0,1.0,16.0,0.0,4.0,1.0,1.0,0.46,0.4545,0.67,0.194,33.0,248.0,281.0
377,2012-01-12,1,0,5,0,5,0,2,0.5,0.5,0.6,0.1,200,800,1000,376,8925.0,1.0,1.0,17.0,0.0,4.0,1.0,1.0,0.46,0.4545,0.63,0.1642,23.0,472.0,495.0
377,2012-01-12,1,0,5,0,5,0,2,0.5,0.5,0.6,0.1,200,800,1000,376,8926.0,1.0,1.0,18.0,0.0,4.0,1.0,1.0,0.44,0.4394,0.67,0.194,22.0,399.0,421.0
377,2012-01-12,1,0,5,0,5,0,2,0.5,0.5,0.6,0.1,200,800,1000,376,8927.0,1.0,1.0,19.0,0.0,4.0,1.0,2.0,0.42,0.4242,0.71,0.1642,17.0,313.0,330.0
377,2012-01-12,1,0,5,0,5,0,2,0.5,0.5,0.6,0.1,200,800,1000,376,8928.0,1.0,1.0,20.0,0.0,4.0,1.0,2.0,0.42,0.4242,0.71,0.194,11.0,229.0,240.0
377,2012-01-12,1,0,5,0,5,0,2,0.5,0.5,0.6,0.1,200,800,1000,376,8929.0,1.0,1.0,21.0,0.0,4.0,1.0,1.0,0.44,0.4394,0.67,0.1343,12.0,162.0,174.0
377,2012-01-12,1,0,5,0,5,0,2,0.5,0.5,0.6,0.1,200,800,1000,376,8930.0,1.0,1.0,22.0,0.0,4.0,1.0,1.0,0.38,0.3939,0.76,0.2985,12.0,121.0,133.0
377,2012-01-12,1,0,5,0,5,0,2,0.5,0.5,0.6,0.1,200,800,1000,376,8931.0,1.0,1.0,23.0,0.0,4.0,1.0,1.0,0.4,0.4091,0.76,0.3284,7.0,60.0,67.0
378,2012-01-13,2,1,6,1,6,1,3,0.5,0.5,0.6,0.1,200,800,1000,377,,,,,,,,,,,,,,,
379,2012-01-14,3,0,7,0,0,0,1,0.5,0.5,0.6,0.1,200,800,1000,378,,,,,,,,,,,,,,,
380,2012-01-15,4,1,8,1,1,1,2,0.5,0.5,0.6,0.1,200,800,1000,379,,,,,,,,,,,,,,,
381,2012-01-16,1,0,9,0,2,0,3,0.5,0.5,0.6,0.1,200,800,1000,380,9004.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.14,0.1515,0.46,0.1343,2.0,23.0,25.0
381,2012-01-16,1,0,9,0,2,0,3,0.5,0.5,0.6,0.1,200,800,1000,380,9005.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.14,0.1667,0.43,0.1045,2.0,18.0,20.0
381,2012-01-16,1,0,9,0,2,0,3,0.5,0.5,0.6,0.1,200,800,1000,380,9006.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.14,0.2121,0.46,0.0,3.0,14.0,17.0
381,2012-01-16,1,0,9,0,2,0,3,0.5,0.5,0.6,0.1,200,800,1000,380,9007.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.12,0.197,0.5,0.0,0.0,3.0,3.0
381,2012-01-16,1,0,9,0,2,0,3,0.5,0.5,0.6,0.1,200,800,1000,380,9008.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.12,0.1515,0.58,0.1045,2.0,6.0,8.0
381,2012-01-16,1,0,9,0,2,0,3,0.5,0.5,0.6,0.1,200,800,1000,380,9009.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,0.12,0.1667,0.54,0.0896,1.0,5.0,6.0
381,2012-01-16,1,0,9,0,2,0,3,0.5,0.5,0.6,0.1,200,800,1000,380,9010.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,0.1,0.1364,0.54,0.0896,0.0,13.0,13.0
381,2012-01-16,1,0,9,0,2,0,3,0.5,0.5,0.6,0.1,200,800,1000,380,9011.0,1.0,1.0,7.0,1.0,1.0,0.0,1.0,0.1,0.1364,0.54,0.1045,5.0,28.0,33.0
381,2012-01-16,1,0,9,0,2,0,3,0.5,0.5,0.6,0.1,200,800,1000,380,9012.0,1.0,1.0,8.0,1.0,1.0,0.0,1.0,0.1,0.1212,0.58,0.1642,3.0,75.0,78.0
381,2012-01-16,1,0,9,0,2,0,3,0.5,0.5,0.6,0.1,200,800,1000,380,9013.0,1.0,1.0,9.0,1.0,1.0,0.0,1.0,0.1,0.1212,0.58,0.1642,7.0,89.0,96.0
381,2012-01-16,1,0,9,0,2,0,3,0.5,0.5,0.6,0.1,200,800,1000,380,9014.0,1.0,1.0,10.0,1.0,1.0,0.0,2.0,0.14,0.1364,0.59,0.194,19.0,107.0,126.0
381,2012-01-16,1,0,9,0,2,0,3,0.5,0.5,0.6,0.1,200,800,1000,380,9015.0,1.0,1.0,11.0,1.0,1.0,0.0,1.0,0.16,0.1515,0.59,0.2537,21.0,158.0,179.0
381,2012-01-16,1,0,9,0,2,0,3,0.5,0.5,0.6,0.1,200,800,1000,380,9016.0,1.0,1.0,12.0,1.0,1.0,0.0,1.0,0.2,0.1818,0.55,0.3284,20.0,165.0,185.0
381,2012-01-16,1,0,9,0,2,0,3,0.5,0.5,0.6,0.1,200,800,1000,380,9017.0,1.0,1.0,13.0,1.0,1.0,0.0,2.0,0.24,0.197,0.41,0.4179,26.0,202.0,228.0
381,2012-01-16,1,0,9,0,2,0,3,0.5,0.5,0.6,0.1,200,800,1000,380,9018.0,1.0,1.0,14.0,1.0,1.0,0.0,1.0,0.24,0.2121,0.44,0.3881,23.0,158.0,181.0
381,2012-01-16,1,0,9,0,2,0,3,0.5,0.5,0.6,0.1,200,800,1000,380,9019.0,1.0,1.0,15.0,1.0,1.0,0.0,1.0,0.26,0.2121,0.44,0.4478,17.0,175.0,192.0
381,2012-01-16,1,0,9,0,2,0,3,0.5,0.5,0.6,0.1,200,800,1000,380,9020.0,1.0,1.0,16.0,1.0,1.0,0.0,1.0,0.26,0.2273,0.44,0.3582,22.0,158.0,180.0
381,2012-01-16,1,0,9,0,2,0,3,0.5,0.5,0.6,0.1,200,800,1000,380,9021.0,1.0,1.0,17.0,1.0,1.0,0.0,1.0,0.26,0.2273,0.48,0.3284,19.0,174.0,193.0
381,2012-01-16,1,0,9,0,2,0,3,0.5,0.5,0.6,0.1,200,800,1000,380,9022.0,1.0,1.0,18.0,1.0,1.0,0.0,1.0,0.26,0.2273,0.52,0.3284,6.0,175.0,181.0
381,2012-01-16,1,0,9,0,2,0,3,0.5,0.5,0.6,0.1,200,800,1000,380,9023.0,1.0,1.0,19.0,1.0,1.0,0.0,1.0,0.26,0.2424,0.56,0.2836,10.0,134.0,144.0
381,2012-01-16,1,0,9,0,2,0,3,0.5,0.5,0.6,0.1,200,800,1000,380,9024.0,1.0,1.0,20.0,1.0,1.0,0.0,1.0,0.26,0.2424,0.6,0.2836,2.0,88.0,90.0
381,2012-01-16,1,0,9,0,2,0,3,0.5,0.5,0.6,0.1,200,800,1000,380,9025.0,1.0,1.0,21.0,1.0,1.0,0.0,1.0,0.28,0.2576,0.52,0.3284,3.0,46.0,49.0
381,2012-01-16,1,0,9,0,2,0,3,0.5,0.5,0.6,0.1,200,800,1000,380,9026.0,1.0,1.0,22.0,1.0,1.0,0.0,2.0,0.3,0.2727,0.49,0.3582,4.0,39.0,43.0
381,2012-01-16,1,0,9,0,2,0,3,0.5,0.5,0.6,0.1,200,800,1000,380,9027.0,1.0,1.0,23.0,1.0,1.0,0.0,3.0,0.26,0.2273,0.7,0.2985,0.0,28.0,28.0
382,2012-01-17,2,1,10,1,3,1,1,0.5,0.5,0.6,0.1,200,800,1000,381,,,,,,,,,,,,,,,
383,2012-01-18,3,0,11,0,4,0,2,0.5,0.5,0.6,0.1,200,800,1000,382,,,,,,,,,,,,,,,
384,2012-01-19,4,1,12,1,5,1,3,0.5,0.5,0.6,0.1,200,800,1000,383,,,,,,,,,,,,,,,
385,2012-01-20,1,0,1,0,6,0,1,0.5,0.5,0.6,0.1,200,800,1000,384,9099.0,1.0,1.0,0.0,0.0,5.0,1.0,2.0,0.26,0.2273,0.48,0.2985,3.0,24.0,27.0
385,2012-01-20,1,0,1,0,6,0,1,0.5,0.5,0.6,0.1,200,800,1000,384,9100.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,0.26,0.2727,0.48,0.1343,0.0,15.0,15.0
